order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FJUN629522301,6/28/2022,789522,25891301,80,6/29/2022,6/30/2022,80,1,0,0
FJUN629522303,6/26/2022,789522,25891303,72,6/29/2022,6/30/2022,72,1,0,0
FJUN629522402,6/28/2022,789522,25891402,265,6/29/2022,6/28/2022,239,0,1,0
FJUN629601301,6/27/2022,789601,25891101,363,6/29/2022,6/30/2022,363,1,0,0
FJUN629601301,6/27/2022,789601,25891301,84,6/29/2022,6/30/2022,84,1,0,0
FJUN629601401,6/27/2022,789601,25891401,378,6/29/2022,6/29/2022,378,1,1,1
FJUN629601403,6/28/2022,789601,25891302,44,6/29/2022,6/29/2022,42,0,1,0
FJUN629601403,6/28/2022,789601,25891403,247,6/29/2022,6/29/2022,247,1,1,1
FJUN629601403,6/28/2022,789601,25891201,320,6/29/2022,6/29/2022,288,0,1,0
FJUN629601403,6/28/2022,789601,25891202,272,6/29/2022,6/29/2022,218,0,1,0
FJUN629601403,6/28/2022,789601,25891303,25,6/29/2022,6/29/2022,23,0,1,0
FJUN629601502,6/27/2022,789601,25891502,187,6/29/2022,7/1/2022,187,1,0,0
FJUN629601503,6/26/2022,789601,25891503,188,6/29/2022,7/2/2022,188,1,0,0
FJUN629601601,6/26/2022,789601,25891601,172,6/29/2022,6/30/2022,172,1,0,0
FJUN629601602,6/26/2022,789601,25891602,79,6/29/2022,7/1/2022,75,0,0,0
FJUN629603302,6/27/2022,789603,25891302,40,6/29/2022,6/29/2022,40,1,1,1
FJUN629603303,6/28/2022,789603,25891303,95,6/29/2022,6/29/2022,95,1,1,1
FJUN629603601,6/26/2022,789603,25891203,258,6/29/2022,6/29/2022,258,1,1,1
FJUN629603601,6/26/2022,789603,25891601,53,6/29/2022,6/29/2022,53,1,1,1
FJUN629603601,6/26/2022,789603,25891201,410,6/29/2022,6/29/2022,410,1,1,1
FJUN629603603,6/27/2022,789603,25891603,162,6/29/2022,6/28/2022,162,1,1,1
FJUN629621201,6/26/2022,789621,25891201,336,6/29/2022,7/1/2022,336,1,0,0
FJUN629621202,6/27/2022,789621,25891202,145,6/29/2022,6/29/2022,116,0,1,0
FJUN629621402,6/28/2022,789621,25891402,415,6/29/2022,7/1/2022,373,0,0,0
FJUN629621502,6/28/2022,789621,25891502,204,6/29/2022,6/28/2022,184,0,1,0
FJUN629621601,6/28/2022,789621,25891503,140,6/29/2022,6/29/2022,126,0,1,0
FJUN629621601,6/28/2022,789621,25891601,128,6/29/2022,6/29/2022,128,1,1,1
FJUN629621601,6/28/2022,789621,25891501,249,6/29/2022,6/29/2022,249,1,1,1
FJUN629621601,6/28/2022,789621,25891101,388,6/29/2022,6/29/2022,310,0,1,0
FJUN629621602,6/26/2022,789621,25891301,38,6/29/2022,6/29/2022,38,1,1,1
FJUN629621602,6/26/2022,789621,25891102,384,6/29/2022,6/29/2022,365,0,1,0
FJUN629621602,6/26/2022,789621,25891403,480,6/29/2022,6/29/2022,480,1,1,1
FJUN629621602,6/26/2022,789621,25891602,88,6/29/2022,6/29/2022,88,1,1,1
FJUN629622103,6/27/2022,789622,25891103,462,6/29/2022,6/29/2022,462,1,1,1
FJUN629622103,6/27/2022,789622,25891102,400,6/29/2022,6/29/2022,400,1,1,1
FJUN629622301,6/27/2022,789622,25891301,61,6/29/2022,7/1/2022,61,1,0,0
FJUN629622501,6/28/2022,789622,25891403,456,6/29/2022,6/29/2022,456,1,1,1
FJUN629622501,6/28/2022,789622,25891501,228,6/29/2022,6/29/2022,228,1,1,1
FJUN629622501,6/28/2022,789622,25891401,376,6/29/2022,6/29/2022,376,1,1,1
FJUN629622601,6/26/2022,789622,25891302,56,6/29/2022,6/29/2022,53,0,1,0
FJUN629622601,6/26/2022,789622,25891503,200,6/29/2022,6/29/2022,200,1,1,1
FJUN629622601,6/26/2022,789622,25891601,72,6/29/2022,6/29/2022,72,1,1,1
FJUN629622601,6/26/2022,789622,25891101,396,6/29/2022,6/29/2022,396,1,1,1
FJUN629622602,6/27/2022,789622,25891602,121,6/29/2022,6/28/2022,121,1,1,1
FJUN629622603,6/27/2022,789622,25891603,129,6/29/2022,6/30/2022,129,1,0,0
FJUN629702401,6/27/2022,789702,25891102,470,6/29/2022,6/29/2022,423,0,1,0
FJUN629702401,6/27/2022,789702,25891103,368,6/29/2022,6/29/2022,331,0,1,0
FJUN629702401,6/27/2022,789702,25891101,316,6/29/2022,6/29/2022,284,0,1,0
FJUN629702401,6/27/2022,789702,25891401,258,6/29/2022,6/29/2022,245,0,1,0
FJUN629702402,6/28/2022,789702,25891302,92,6/29/2022,6/29/2022,92,1,1,1
FJUN629702402,6/28/2022,789702,25891301,51,6/29/2022,6/29/2022,46,0,1,0
FJUN629702402,6/28/2022,789702,25891402,382,6/29/2022,6/29/2022,344,0,1,0
FJUN629702402,6/28/2022,789702,25891303,63,6/29/2022,6/29/2022,57,0,1,0
FJUN629702501,6/27/2022,789702,25891501,138,6/29/2022,6/28/2022,124,0,1,0
FJUN629702502,6/26/2022,789702,25891502,131,6/29/2022,6/29/2022,118,0,1,0
FJUN629702502,6/26/2022,789702,25891403,220,6/29/2022,6/29/2022,209,0,1,0
FJUN629702502,6/26/2022,789702,25891202,234,6/29/2022,6/29/2022,222,0,1,0
FJUN629702503,6/28/2022,789702,25891503,107,6/29/2022,6/30/2022,86,0,0,0
FJUN629703403,6/26/2022,789703,25891203,365,6/29/2022,6/29/2022,347,0,1,0
FJUN629703403,6/26/2022,789703,25891403,203,6/29/2022,6/29/2022,183,0,1,0
FJUN629703403,6/26/2022,789703,25891402,423,6/29/2022,6/29/2022,423,1,1,1
FJUN629703502,6/27/2022,789703,25891502,146,6/29/2022,7/1/2022,131,0,0,0
FJUN629703601,6/28/2022,789703,25891503,185,6/29/2022,6/29/2022,185,1,1,1
FJUN629703601,6/28/2022,789703,25891601,159,6/29/2022,6/29/2022,159,1,1,1
FJUN629703601,6/28/2022,789703,25891303,21,6/29/2022,6/29/2022,21,1,1,1
FJUN629703602,6/27/2022,789703,25891102,414,6/29/2022,6/29/2022,414,1,1,1
FJUN629703602,6/27/2022,789703,25891602,109,6/29/2022,6/29/2022,109,1,1,1
FJUN629703602,6/27/2022,789703,25891101,494,6/29/2022,6/29/2022,494,1,1,1
FJUN629703602,6/27/2022,789703,25891202,204,6/29/2022,6/29/2022,204,1,1,1
FJUN629703602,6/27/2022,789703,25891301,83,6/29/2022,6/29/2022,83,1,1,1
FJUN629720501,6/27/2022,789720,25891103,316,6/29/2022,6/29/2022,300,0,1,0
FJUN629720501,6/27/2022,789720,25891501,223,6/29/2022,6/29/2022,223,1,1,1
FJUN629720503,6/26/2022,789720,25891503,113,6/29/2022,6/29/2022,102,0,1,0
FJUN629720503,6/26/2022,789720,25891402,254,6/29/2022,6/29/2022,254,1,1,1
FJUN629720503,6/26/2022,789720,25891201,314,6/29/2022,6/29/2022,314,1,1,1
FJUN629720503,6/26/2022,789720,25891202,408,6/29/2022,6/29/2022,388,0,1,0
FJUN629720503,6/26/2022,789720,25891401,282,6/29/2022,6/29/2022,282,1,1,1
FJUN629720601,6/28/2022,789720,25891601,155,6/29/2022,6/29/2022,155,1,1,1
FJUN629721103,6/28/2022,789721,25891103,456,6/29/2022,6/29/2022,456,1,1,1
FJUN629721402,6/26/2022,789721,25891402,422,6/29/2022,6/29/2022,422,1,1,1
FJUN629721402,6/26/2022,789721,25891401,226,6/29/2022,6/29/2022,226,1,1,1
FJUN629721603,6/27/2022,789721,25891603,122,6/29/2022,6/29/2022,110,0,1,0
FJUN629902102,6/27/2022,789902,25891102,304,6/29/2022,6/29/2022,304,1,1,1
FJUN629902401,6/28/2022,789902,25891401,221,6/29/2022,7/1/2022,221,1,0,0
FJUN629902402,6/28/2022,789902,25891402,255,6/29/2022,6/29/2022,242,0,1,0
FJUN629902603,6/26/2022,789902,25891301,94,6/29/2022,6/29/2022,94,1,1,1
FJUN629902603,6/26/2022,789902,25891603,185,6/29/2022,6/29/2022,185,1,1,1
FJUN629903103,6/26/2022,789903,25891103,374,6/29/2022,6/30/2022,337,0,0,0
FJUN629903202,6/27/2022,789903,25891202,448,6/29/2022,6/29/2022,358,0,1,0
FJUN629903403,6/27/2022,789903,25891403,350,6/29/2022,7/1/2022,332,0,0,0
FJUN629903503,6/28/2022,789903,25891503,145,6/29/2022,6/28/2022,145,1,1,1
FJUN629903601,6/28/2022,789903,25891203,424,6/29/2022,6/29/2022,403,0,1,0
FJUN629903601,6/28/2022,789903,25891301,87,6/29/2022,6/29/2022,78,0,1,0
FJUN629903601,6/28/2022,789903,25891601,112,6/29/2022,6/29/2022,90,0,1,0
FJUN629903601,6/28/2022,789903,25891201,385,6/29/2022,6/29/2022,308,0,1,0
FJUN629903601,6/28/2022,789903,25891303,41,6/29/2022,6/29/2022,33,0,1,0
FJUN630101202,6/29/2022,789101,25891202,323,6/30/2022,7/2/2022,323,1,0,0
FJUN630101503,6/29/2022,789101,25891301,100,6/30/2022,6/30/2022,100,1,1,1
FJUN630101503,6/29/2022,789101,25891102,372,6/30/2022,6/30/2022,372,1,1,1
FJUN630101503,6/29/2022,789101,25891502,156,6/30/2022,6/30/2022,148,0,1,0
FJUN630101503,6/29/2022,789101,25891503,126,6/30/2022,6/30/2022,126,1,1,1
FJUN630101503,6/29/2022,789101,25891402,395,6/30/2022,6/30/2022,395,1,1,1
FJUN630101503,6/29/2022,789101,25891201,488,6/30/2022,6/30/2022,439,0,1,0
FJUN630101601,6/28/2022,789101,25891203,376,6/30/2022,6/30/2022,376,1,1,1
FJUN630101601,6/28/2022,789101,25891601,72,6/30/2022,6/30/2022,65,0,1,0
FJUN630101601,6/28/2022,789101,25891401,410,6/30/2022,6/30/2022,369,0,1,0
FJUN630102101,6/27/2022,789102,25891101,320,6/30/2022,6/30/2022,320,1,1,1
FJUN630102403,6/27/2022,789102,25891403,355,6/30/2022,7/1/2022,355,1,0,0
FJUN630102502,6/29/2022,789102,25891301,90,6/30/2022,6/30/2022,90,1,1,1
FJUN630102502,6/29/2022,789102,25891502,101,6/30/2022,6/30/2022,101,1,1,1
FJUN630102502,6/29/2022,789102,25891103,403,6/30/2022,6/30/2022,403,1,1,1
FJUN630102603,6/28/2022,789102,25891603,72,6/30/2022,6/30/2022,65,0,1,0
FJUN630103401,6/28/2022,789103,25891101,381,6/30/2022,6/30/2022,362,0,1,0
FJUN630103401,6/28/2022,789103,25891401,205,6/30/2022,6/30/2022,195,0,1,0
FJUN630103502,6/29/2022,789103,25891502,190,6/30/2022,6/29/2022,180,0,1,0
FJUN630103601,6/29/2022,789103,25891301,85,6/30/2022,6/30/2022,77,0,1,0
FJUN630103601,6/29/2022,789103,25891503,142,6/30/2022,6/30/2022,114,0,1,0
FJUN630103601,6/29/2022,789103,25891601,175,6/30/2022,6/30/2022,175,1,1,1
FJUN630103601,6/29/2022,789103,25891201,438,6/30/2022,6/30/2022,394,0,1,0
FJUN630103602,6/27/2022,789103,25891602,149,6/30/2022,7/3/2022,119,0,0,0
FJUN630121201,6/27/2022,789121,25891201,116,6/30/2022,7/2/2022,116,1,0,0
FJUN630121202,6/28/2022,789121,25891202,275,6/30/2022,7/2/2022,275,1,0,0
FJUN630121301,6/28/2022,789121,25891301,84,6/30/2022,7/3/2022,80,0,0,0
FJUN630121302,6/29/2022,789121,25891302,76,6/30/2022,6/29/2022,72,0,1,0
FJUN630121303,6/29/2022,789121,25891303,49,6/30/2022,7/2/2022,49,1,0,0
FJUN630121402,6/28/2022,789121,25891402,407,6/30/2022,6/30/2022,366,0,1,0
FJUN630121503,6/27/2022,789121,25891503,207,6/30/2022,7/3/2022,207,1,0,0
FJUN630121601,6/28/2022,789121,25891601,58,6/30/2022,7/1/2022,58,1,0,0
FJUN630121603,6/27/2022,789121,25891603,187,6/30/2022,6/29/2022,168,0,1,0
FJUN630122301,6/27/2022,789122,25891202,451,6/30/2022,7/1/2022,428,0,0,0
FJUN630122301,6/27/2022,789122,25891301,64,6/30/2022,7/1/2022,64,1,0,0
FJUN630122401,6/28/2022,789122,25891401,384,6/30/2022,6/29/2022,365,0,1,0
FJUN630122502,6/28/2022,789122,25891502,128,6/30/2022,7/2/2022,128,1,0,0
FJUN630122601,6/27/2022,789122,25891601,194,6/30/2022,7/2/2022,194,1,0,0
FJUN630122601,6/27/2022,789122,25891201,228,6/30/2022,7/2/2022,228,1,0,0
FJUN630201401,6/28/2022,789201,25891301,32,6/30/2022,6/30/2022,32,1,1,1
FJUN630201401,6/28/2022,789201,25891102,497,6/30/2022,6/30/2022,497,1,1,1
FJUN630201401,6/28/2022,789201,25891201,111,6/30/2022,6/30/2022,111,1,1,1
FJUN630201401,6/28/2022,789201,25891401,433,6/30/2022,6/30/2022,433,1,1,1
FJUN630201402,6/27/2022,789201,25891402,205,6/30/2022,6/30/2022,195,0,1,0
FJUN630201402,6/27/2022,789201,25891101,468,6/30/2022,6/30/2022,468,1,1,1
FJUN630201402,6/27/2022,789201,25891303,89,6/30/2022,6/30/2022,89,1,1,1
FJUN630201402,6/27/2022,789201,25891203,453,6/30/2022,6/30/2022,453,1,1,1
FJUN630201501,6/29/2022,789201,25891302,96,6/30/2022,6/30/2022,96,1,1,1
FJUN630201501,6/29/2022,789201,25891501,217,6/30/2022,6/30/2022,195,0,1,0
FJUN630202201,6/27/2022,789202,25891201,207,6/30/2022,7/1/2022,197,0,0,0
FJUN630202301,6/28/2022,789202,25891301,99,6/30/2022,7/1/2022,99,1,0,0
FJUN630202303,6/28/2022,789202,25891303,36,6/30/2022,6/30/2022,34,0,1,0
FJUN630202401,6/29/2022,789202,25891401,397,6/30/2022,7/3/2022,397,1,0,0
FJUN630202402,6/27/2022,789202,25891402,469,6/30/2022,7/2/2022,422,0,0,0
FJUN630202501,6/29/2022,789202,25891302,71,6/30/2022,6/30/2022,71,1,1,1
FJUN630202501,6/29/2022,789202,25891501,194,6/30/2022,6/30/2022,194,1,1,1
FJUN630202501,6/29/2022,789202,25891101,429,6/30/2022,6/30/2022,429,1,1,1
FJUN630203102,6/27/2022,789203,25891102,446,6/30/2022,7/1/2022,446,1,0,0
FJUN630203403,6/29/2022,789203,25891203,222,6/30/2022,6/30/2022,222,1,1,1
FJUN630203403,6/29/2022,789203,25891403,484,6/30/2022,6/30/2022,460,0,1,0
FJUN630203501,6/28/2022,789203,25891501,197,6/30/2022,6/30/2022,158,0,1,0
FJUN630203501,6/28/2022,789203,25891202,345,6/30/2022,6/30/2022,345,1,1,1
FJUN630203602,6/27/2022,789203,25891103,434,6/30/2022,6/30/2022,434,1,1,1
FJUN630203602,6/27/2022,789203,25891601,131,6/30/2022,6/30/2022,131,1,1,1
FJUN630203602,6/27/2022,789203,25891402,273,6/30/2022,6/30/2022,273,1,1,1
FJUN630203602,6/27/2022,789203,25891201,469,6/30/2022,6/30/2022,469,1,1,1
FJUN630203602,6/27/2022,789203,25891602,129,6/30/2022,6/30/2022,123,0,1,0
FJUN630203602,6/27/2022,789203,25891101,434,6/30/2022,6/30/2022,347,0,1,0
FJUN630203602,6/27/2022,789203,25891401,362,6/30/2022,6/30/2022,362,1,1,1
FJUN630220202,6/28/2022,789220,25891101,411,6/30/2022,6/30/2022,370,0,1,0
FJUN630220202,6/28/2022,789220,25891202,490,6/30/2022,6/30/2022,490,1,1,1
FJUN630220203,6/28/2022,789220,25891203,107,6/30/2022,7/1/2022,107,1,0,0
FJUN630220403,6/29/2022,789220,25891403,326,6/30/2022,6/30/2022,310,0,1,0
FJUN630220502,6/29/2022,789220,25891502,238,6/30/2022,7/1/2022,238,1,0,0
FJUN630220502,6/29/2022,789220,25891501,105,6/30/2022,7/1/2022,105,1,0,0
FJUN630220503,6/27/2022,789220,25891503,196,6/30/2022,6/30/2022,196,1,1,1
FJUN630220503,6/27/2022,789220,25891103,362,6/30/2022,6/30/2022,362,1,1,1
FJUN630220503,6/27/2022,789220,25891303,88,6/30/2022,6/30/2022,88,1,1,1
FJUN630221201,6/28/2022,789221,25891201,121,6/30/2022,7/1/2022,115,0,0,0
FJUN630221202,6/29/2022,789221,25891202,387,6/30/2022,6/30/2022,387,1,1,1
FJUN630221302,6/29/2022,789221,25891302,76,6/30/2022,6/29/2022,76,1,1,1
FJUN630221401,6/28/2022,789221,25891401,466,6/30/2022,6/30/2022,373,0,1,0
FJUN630221503,6/27/2022,789221,25891503,154,6/30/2022,6/30/2022,154,1,1,1
FJUN630221503,6/27/2022,789221,25891102,414,6/30/2022,6/30/2022,414,1,1,1
FJUN630301201,6/29/2022,789301,25891201,462,6/30/2022,7/1/2022,462,1,0,0
FJUN630301501,6/29/2022,789301,25891501,134,6/30/2022,6/30/2022,121,0,1,0
FJUN630301501,6/29/2022,789301,25891202,448,6/30/2022,6/30/2022,448,1,1,1
FJUN630301502,6/27/2022,789301,25891102,368,6/30/2022,6/30/2022,368,1,1,1
FJUN630301502,6/27/2022,789301,25891502,205,6/30/2022,6/30/2022,205,1,1,1
FJUN630301502,6/27/2022,789301,25891403,208,6/30/2022,6/30/2022,208,1,1,1
FJUN630301603,6/28/2022,789301,25891302,27,6/30/2022,6/30/2022,27,1,1,1
FJUN630301603,6/28/2022,789301,25891101,396,6/30/2022,6/30/2022,396,1,1,1
FJUN630301603,6/28/2022,789301,25891603,169,6/30/2022,6/30/2022,169,1,1,1
FJUN630303103,6/29/2022,789303,25891103,429,6/30/2022,6/30/2022,429,1,1,1
FJUN630303301,6/27/2022,789303,25891201,405,6/30/2022,6/30/2022,405,1,1,1
FJUN630303301,6/27/2022,789303,25891203,189,6/30/2022,6/30/2022,189,1,1,1
FJUN630303301,6/27/2022,789303,25891301,87,6/30/2022,6/30/2022,87,1,1,1
FJUN630303303,6/28/2022,789303,25891303,25,6/30/2022,6/30/2022,25,1,1,1
FJUN630303403,6/28/2022,789303,25891403,296,6/30/2022,7/1/2022,266,0,0,0
FJUN630303601,6/27/2022,789303,25891601,113,6/30/2022,7/1/2022,113,1,0,0
FJUN630320202,6/28/2022,789320,25891202,417,6/30/2022,7/1/2022,417,1,0,0
FJUN630320501,6/29/2022,789320,25891102,317,6/30/2022,7/1/2022,317,1,0,0
FJUN630320501,6/29/2022,789320,25891501,183,6/30/2022,7/1/2022,183,1,0,0
FJUN630320601,6/29/2022,789320,25891502,143,6/30/2022,6/30/2022,129,0,1,0
FJUN630320601,6/29/2022,789320,25891601,144,6/30/2022,6/30/2022,144,1,1,1
FJUN630320601,6/29/2022,789320,25891401,274,6/30/2022,6/30/2022,247,0,1,0
FJUN630320603,6/27/2022,789320,25891603,100,6/30/2022,6/30/2022,100,1,1,1
FJUN630320603,6/27/2022,789320,25891203,444,6/30/2022,6/30/2022,444,1,1,1
FJUN630321501,6/28/2022,789321,25891501,159,6/30/2022,6/30/2022,159,1,1,1
FJUN630321501,6/28/2022,789321,25891303,30,6/30/2022,6/30/2022,30,1,1,1
FJUN630321503,6/28/2022,789321,25891503,165,6/30/2022,7/1/2022,157,0,0,0
FJUN630321503,6/28/2022,789321,25891201,326,6/30/2022,7/1/2022,326,1,0,0
FJUN630321601,6/27/2022,789321,25891601,139,6/30/2022,6/29/2022,139,1,1,1
FJUN630321603,6/27/2022,789321,25891403,379,6/30/2022,6/30/2022,379,1,1,1
FJUN630321603,6/27/2022,789321,25891602,155,6/30/2022,6/30/2022,147,0,1,0
FJUN630321603,6/27/2022,789321,25891603,111,6/30/2022,6/30/2022,111,1,1,1
FJUN630321603,6/27/2022,789321,25891202,484,6/30/2022,6/30/2022,460,0,1,0
FJUN630321603,6/27/2022,789321,25891203,470,6/30/2022,6/30/2022,470,1,1,1
FJUN630401202,6/28/2022,789401,25891202,415,6/30/2022,6/30/2022,415,1,1,1
FJUN630401301,6/28/2022,789401,25891301,21,6/30/2022,7/1/2022,21,1,0,0
FJUN630401401,6/27/2022,789401,25891401,265,6/30/2022,6/30/2022,265,1,1,1
FJUN630401401,6/27/2022,789401,25891203,282,6/30/2022,6/30/2022,226,0,1,0
FJUN630401503,6/29/2022,789401,25891403,400,6/30/2022,6/30/2022,360,0,1,0
FJUN630401503,6/29/2022,789401,25891503,114,6/30/2022,6/30/2022,114,1,1,1
FJUN630401503,6/29/2022,789401,25891103,406,6/30/2022,6/30/2022,406,1,1,1
FJUN630401503,6/29/2022,789401,25891501,200,6/30/2022,6/30/2022,200,1,1,1
FJUN630401601,6/28/2022,789401,25891601,155,6/30/2022,7/3/2022,155,1,0,0
FJUN630402303,6/28/2022,789402,25891303,30,6/30/2022,7/1/2022,30,1,0,0
FJUN630402401,6/28/2022,789402,25891101,411,6/30/2022,6/30/2022,411,1,1,1
FJUN630402401,6/28/2022,789402,25891401,438,6/30/2022,6/30/2022,416,0,1,0
FJUN630402402,6/29/2022,789402,25891103,344,6/30/2022,6/30/2022,344,1,1,1
FJUN630402402,6/29/2022,789402,25891402,340,6/30/2022,6/30/2022,340,1,1,1
FJUN630402602,6/27/2022,789402,25891602,91,6/30/2022,7/1/2022,82,0,0,0
FJUN630402603,6/27/2022,789402,25891603,153,6/30/2022,6/30/2022,145,0,1,0
FJUN630402603,6/27/2022,789402,25891301,69,6/30/2022,6/30/2022,62,0,1,0
FJUN630402603,6/27/2022,789402,25891102,483,6/30/2022,6/30/2022,483,1,1,1
FJUN630403103,6/29/2022,789403,25891103,438,6/30/2022,6/30/2022,438,1,1,1
FJUN630403301,6/29/2022,789403,25891301,66,6/30/2022,7/1/2022,66,1,0,0
FJUN630403502,6/27/2022,789403,25891502,131,6/30/2022,6/30/2022,131,1,1,1
FJUN630403502,6/27/2022,789403,25891201,391,6/30/2022,6/30/2022,391,1,1,1
FJUN630403502,6/27/2022,789403,25891501,192,6/30/2022,6/30/2022,192,1,1,1
FJUN630403502,6/27/2022,789403,25891302,69,6/30/2022,6/30/2022,66,0,1,0
FJUN630403601,6/28/2022,789403,25891203,226,6/30/2022,6/30/2022,203,0,1,0
FJUN630403601,6/28/2022,789403,25891601,136,6/30/2022,6/30/2022,136,1,1,1
FJUN630420202,6/27/2022,789420,25891202,260,6/30/2022,7/2/2022,247,0,0,0
FJUN630420203,6/29/2022,789420,25891203,491,6/30/2022,7/1/2022,491,1,0,0
FJUN630420501,6/29/2022,789420,25891501,236,6/30/2022,7/2/2022,236,1,0,0
FJUN630420502,6/28/2022,789420,25891502,203,6/30/2022,7/3/2022,203,1,0,0
FJUN630420503,6/27/2022,789420,25891503,195,6/30/2022,6/29/2022,195,1,1,1
FJUN630420603,6/28/2022,789420,25891602,76,6/30/2022,7/2/2022,76,1,0,0
FJUN630420603,6/28/2022,789420,25891603,133,6/30/2022,7/2/2022,133,1,0,0
FJUN630421101,6/27/2022,789421,25891101,438,6/30/2022,7/2/2022,416,0,0,0
FJUN630421102,6/28/2022,789421,25891102,485,6/30/2022,7/3/2022,461,0,0,0
FJUN630421103,6/28/2022,789421,25891103,469,6/30/2022,7/1/2022,446,0,0,0
FJUN630421303,6/29/2022,789421,25891303,56,6/30/2022,6/30/2022,45,0,1,0
FJUN630421402,6/29/2022,789421,25891402,327,6/30/2022,7/2/2022,294,0,0,0
FJUN630421402,6/29/2022,789421,25891401,423,6/30/2022,7/2/2022,381,0,0,0
FJUN630421403,6/27/2022,789421,25891403,226,6/30/2022,6/30/2022,203,0,1,0
FJUN630421403,6/27/2022,789421,25891202,196,6/30/2022,6/30/2022,186,0,1,0
FJUN630421601,6/28/2022,789421,25891601,165,6/30/2022,6/30/2022,132,0,1,0
FJUN630422101,6/28/2022,789422,25891101,341,6/30/2022,6/30/2022,273,0,1,0
FJUN630422102,6/28/2022,789422,25891102,400,6/30/2022,7/2/2022,380,0,0,0
FJUN630422203,6/27/2022,789422,25891203,282,6/30/2022,7/2/2022,254,0,0,0
FJUN630422401,6/27/2022,789422,25891401,376,6/30/2022,7/1/2022,376,1,0,0
FJUN630422403,6/29/2022,789422,25891403,406,6/30/2022,7/2/2022,365,0,0,0
FJUN630422502,6/28/2022,789422,25891502,147,6/30/2022,7/1/2022,132,0,0,0
FJUN630422503,6/27/2022,789422,25891503,130,6/30/2022,6/30/2022,124,0,1,0
FJUN630422503,6/27/2022,789422,25891301,35,6/30/2022,6/30/2022,35,1,1,1
FJUN630422601,6/27/2022,789422,25891103,413,6/30/2022,7/3/2022,413,1,0,0
FJUN630422601,6/27/2022,789422,25891601,185,6/30/2022,7/3/2022,167,0,0,0
FJUN630501302,6/29/2022,789501,25891302,54,6/30/2022,6/30/2022,54,1,1,1
FJUN630501302,6/29/2022,789501,25891103,389,6/30/2022,6/30/2022,389,1,1,1
FJUN630501602,6/28/2022,789501,25891102,407,6/30/2022,6/30/2022,407,1,1,1
FJUN630501602,6/28/2022,789501,25891601,123,6/30/2022,6/30/2022,123,1,1,1
FJUN630501602,6/28/2022,789501,25891602,100,6/30/2022,6/30/2022,100,1,1,1
FJUN630501602,6/28/2022,789501,25891401,258,6/30/2022,6/30/2022,258,1,1,1
FJUN630501602,6/28/2022,789501,25891202,117,6/30/2022,6/30/2022,117,1,1,1
FJUN630501603,6/27/2022,789501,25891403,311,6/30/2022,6/30/2022,311,1,1,1
FJUN630501603,6/27/2022,789501,25891603,58,6/30/2022,6/30/2022,58,1,1,1
FJUN630503203,6/27/2022,789503,25891203,338,6/30/2022,7/1/2022,304,0,0,0
FJUN630503402,6/28/2022,789503,25891402,258,6/30/2022,7/1/2022,258,1,0,0
FJUN630503501,6/29/2022,789503,25891201,441,6/30/2022,6/30/2022,441,1,1,1
FJUN630503501,6/29/2022,789503,25891501,163,6/30/2022,6/30/2022,147,0,1,0
FJUN630503502,6/28/2022,789503,25891302,52,6/30/2022,6/30/2022,52,1,1,1
FJUN630503502,6/28/2022,789503,25891502,118,6/30/2022,6/30/2022,112,0,1,0
FJUN630503601,6/27/2022,789503,25891601,87,6/30/2022,6/30/2022,78,0,1,0
FJUN630503601,6/27/2022,789503,25891303,72,6/30/2022,6/30/2022,65,0,1,0
FJUN630520301,6/29/2022,789520,25891203,310,6/30/2022,6/30/2022,310,1,1,1
FJUN630520301,6/29/2022,789520,25891301,98,6/30/2022,6/30/2022,98,1,1,1
FJUN630520301,6/29/2022,789520,25891201,333,6/30/2022,6/30/2022,333,1,1,1
FJUN630520302,6/29/2022,789520,25891302,80,6/30/2022,7/1/2022,64,0,0,0
FJUN630520303,6/27/2022,789520,25891303,61,6/30/2022,7/3/2022,61,1,0,0
FJUN630520401,6/27/2022,789520,25891401,351,6/30/2022,7/2/2022,333,0,0,0
FJUN630520402,6/28/2022,789520,25891402,468,6/30/2022,7/1/2022,445,0,0,0
FJUN630520502,6/28/2022,789520,25891502,154,6/30/2022,7/2/2022,139,0,0,0
FJUN630520502,6/28/2022,789520,25891403,384,6/30/2022,7/2/2022,346,0,0,0
FJUN630521302,6/28/2022,789521,25891302,90,6/30/2022,7/2/2022,90,1,0,0
FJUN630521402,6/29/2022,789521,25891103,360,6/30/2022,6/30/2022,360,1,1,1
FJUN630521402,6/29/2022,789521,25891402,382,6/30/2022,6/30/2022,382,1,1,1
FJUN630521501,6/28/2022,789521,25891501,175,6/30/2022,7/3/2022,175,1,0,0
FJUN630521503,6/28/2022,789521,25891503,211,6/30/2022,7/1/2022,211,1,0,0
FJUN630521601,6/29/2022,789521,25891403,404,6/30/2022,7/1/2022,404,1,0,0
FJUN630521601,6/29/2022,789521,25891601,160,6/30/2022,7/1/2022,160,1,0,0
FJUN630521603,6/27/2022,789521,25891603,141,6/30/2022,7/1/2022,141,1,0,0
FJUN630522101,6/27/2022,789522,25891101,346,6/30/2022,7/1/2022,346,1,0,0
FJUN630522203,6/27/2022,789522,25891203,422,6/30/2022,7/3/2022,380,0,0,0
